group_uid,group_url,found_via,group_type_manual,london_wide,sub_london,borough_name,ward_gss,lat_long_google_maps,osm_ids_merged,large_object_osm_id,place_name_manual,recoded,fb_group_name,fb_description,fb_privacy,fb_found,creation_year,creation_yymm,creation_date,fb_place,fb_group_type,stats_collection_date,members_n,lastmonth_posts,dailyposts,group_rules_str,posts_per_member,size,activity_level,posts_per_1kmember,activity_per_user_level,geoscale_l2,geoscale,geoscale_level,geoscale_type
390360341430034,https://en-gb.facebook.com/groups/390360341430034; https://www.facebook.com/groups/390360341430034/,facebook_search_manual,campaign group,FALSE,,Ealing,,,,,[borough],FALSE,"Ealing reduce, reuse and recycle",This group is to support residents of Ealing and the surrounding area in finding ways to lead lives that are less damaging to the environment th	…	 	See more,Private,TRUE,2018,2018-02,2018-02-05T00:00:00Z,"Ealing, United Kingdom",General,2022-09-26,5299,639,23,1	This is not a buying and selling group.	2	Passing things on	3	Location matters	4	Be considerate,0.121,medium,high,120.5887903378,high,2_borough,2_borough,2,borough
423361755741478,https://www.facebook.com/groups/423361755741478/,google_search,campaign group,FALSE,,Havering,,,56236733; 27380330; 56236733,,Gidea Park,TRUE,Eco community Gidea park & Romford,"Welcome to our eco group for local residents of RM1, RM2 and the surrounding areas. If you have items that you no longer want or need, please consider gifting them here. They may be of use to someone else! 	By gifting, reusing and recycling our household items, toys, clothes and furniture, we can help reduce the number of items sent to landfill! 	See less",Private,TRUE,2020,2020-12,2020-12-17T00:00:00Z,no place,General,2022-09-26,2064,386,12,1	Items are offered for free - not to be sold on	2	Please no time wasters	3	Poster decides how items are offered	4	Be kind and courteous	5	No hate speech or bullying	6	Please keep the group local	7	Express interest on post not via private message	8	Members will be monitored on frequency of requests,0.187,small,high,187.015503875969,high,town,3_suburb,3,suburb
507440140087966,https://www.facebook.com/groups/507440140087966/,google_search,campaign group,FALSE,,Hammersmith and Fulham,,,20962674,,Hammersmith,FALSE,Hammersmith Bridge Closure,"Anyone who is affected by the closure and impact of Hammersmith Bridge please do come and join this group and together we can become one voice and pressurise H&F council and TFL to come up with the finances and solutions to get the work on the way, to put in place forms of monitoring to assess the consequences of the higher pollution in affected areas and to find ways to reduce this pollution. To do all of this as efficiently and quickly as possible so the residents affected are taken into consideration and the impact is reduced as much as possible.	Your participation and support makes a huge difference to making a positive change. 	See less",Public,TRUE,2019,2019-06,2019-06-12T00:00:00Z,no place,General,2022-09-26,2010,7,0,1	Be kind and courteous	2	Posts must be related to Hammersmith Bridge	3	All information must be true /accurate /non biased	4	This is not an environmental forum.	5	Data/posts to be factual & professional sources	6	This group’s main objective	7	Don’t join if you don’t want the bridge opened	8	Avoid Conflict of Interest & Be Transparent	9	No commercial interests or adverts to be posted	10	Repeated posts will not be published,0.003,small,low,3.48258706467662,low,town,3_suburb,3,suburb
517957775508080,https://www.facebook.com/groups/517957775508080/,google_search,campaign group,FALSE,,Kingston upon Thames,,,2175018262,,Berrylands,FALSE,Residents of Berrylands,This group has been created to provide information on the current proposed development of 56 new homes next to Berrylands station. Regular updat	…	 	See more,Private,TRUE,2019,2019-12,2019-12-17T00:00:00Z,no place,General,2022-09-26,1456,51,2,"Residents of Berrylands	About this group	This group has been created to provide information on the current proposed development of 56 new homes next to Berrylands station. Regular updat	…	 	See more	Private	Only members can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 17 December 2019	 	See More	Members 	 	 · 	1.5K	no admin	Activity	2	 new posts today	51	 in the last month	1,456 total members	No new members in the last week	Created on 	2 years ago",0.035,small,medium,35.0274725274725,medium,suburb,3_suburb,3,suburb
695608833943903,https://en-gb.facebook.com/groups/695608833943903; https://www.facebook.com/groups/695608833943903/,facebook_search_manual,campaign group,FALSE,,Haringey; Camden,,"51.56998553214431, -0.1517929177624097",1846253665,,Highgate,FALSE,Petition For George Michael Statue/Memorial In Highgate The Grove.,"This group was created by [REDACTED] shortly after George's passing with the intention to have a George Michael Memorial near George's home in Highgate, North London. The group name will remain as it for the foreseeable future. Please note: Negative comments will be removed. If you would like to raise an issue, please contact one of the admin team directly.	 	See less",Private,TRUE,2017,2017-01,2017-01-01T00:00:00Z,"London, United Kingdom",General,2022-09-26,2334,82,6,1	Be kind and courteous	2	No hate speech or bullying	3	No promotions or spam	4	Respect everyone's privacy,0.035,small,medium,35.1328191945159,medium,6_poi,6_poi,6,poi
733470827355241,https://www.facebook.com/groups/733470827355241,google_search,campaign group,FALSE,,Redbridge,,,4512003104,way/60224511,Fairlop,TRUE,Support Fairlop Outdoor Activity Centre,"We need to protect Fairlop Outdoor Activity Centre in it's current form. FOAC has provided watersports experiences and education for multiple generations, for people of all walks of life. The centre is now being re-opened after plans to keep it closed until a new centre is developed as part of the Fairlop Future programme but without its council funding. We want to ensure that it stays open  and continues to provide the service to all that it does today and all year round as it does today.	https://fairlopwaters.org.uk	 	See less",Public,TRUE,2021,2021-02,2021-02-17T00:00:00Z,no place,General,2022-09-26,1037,0,0,1	No promotions or spam	2	Polite and respectful,0,small,inactive,0,inactive,5_park,5_park,5,park
733470827355241,https://www.facebook.com/groups/733470827355241,google_search,campaign group,FALSE,,Redbridge,,,4512003104,way/60224511,Fairlop,TRUE,Support Fairlop Outdoor Activity Centre,"We need to protect Fairlop Outdoor Activity Centre in it's current form. FOAC has provided watersports experiences and education for multiple generations, for people of all walks of life. The centre is now being re-opened after plans to keep it closed until a new centre is developed as part of the Fairlop Future programme but without its council funding. We want to ensure that it stays open  and continues to provide the service to all that it does today and all year round as it does today.	https://fairlopwaters.org.uk	 	See less",Public,TRUE,2021,2021-02,2021-02-17T00:00:00Z,no place,General,2022-09-26,1037,0,0,1	No promotions or spam	2	Polite and respectful,0,small,inactive,0,inactive,suburb,3_suburb,3,suburb
CrystalPalaceTransitionTown,https://en-gb.facebook.com/groups/CrystalPalaceTransitionTown; https://www.facebook.com/groups/CrystalPalaceTransitionTown/,facebook_search_manual,campaign group,FALSE,,Bromley,,,21262497,,Crystal Palace,FALSE,Crystal Palace Transition Town,Jump on board and find out about the wide range of projects that are working to make Crystal Palace more sustainable and resilient: 	Projects Pr	…	 	See more,Public,TRUE,2010,2010-05,2010-05-11T00:00:00Z,"Crystal Palace, London",General,2022-09-26,4587,126,4,"Crystal Palace Transition Town	About this group	Jump on board and find out about the wide range of projects that are working to make Crystal Palace more sustainable and resilient: 	Projects Pr	…	 	See more	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	Crystal Palace, London	General	History	Group created on 11 May 2010	 	See More	Members 	 	 · 	4.6K	Katie	 and 17 other members are admins.	Activity	4	 new posts today	126	 in the last month	4,587 total members	No new members in the last week	Created on 	12 years ago",0.027,medium,medium,27.4689339437541,medium,suburb,3_suburb,3,suburb
ealingcycling,https://en-gb.facebook.com/groups/ealingcycling; https://www.facebook.com/groups/ealingcycling/,facebook_search_manual,campaign group,FALSE,,Ealing,,,,,[borough],FALSE,Ealing Cycling Campaign,"We are the local branch of the London Cycle Campaign and exist to make London a better place to cycle. 	We campaign locally for better cycle facilities, run information stands at local events and are the first port of call for cycling information within the borough.	We are an active group and meet on the first Wednesday of the month at 7.30pm.	We also run social rides on the first Sunday of the month with more rides during the warmer months.	We have a regular e-mailing list and web site brimming with news and information at 	www.ealingcycling.org.uk	 	See less",Public,TRUE,2008,2008-03,2008-03-03T00:00:00Z,"Ealing, United Kingdom",General,2022-09-26,1031,29,2,1	Keep it on Topic	2	Be kind and courteous	3	No hate speech or bullying,0.028,small,low,28.1280310378274,medium,2_borough,2_borough,2,borough
reclaimbrixton,https://en-gb.facebook.com/groups/reclaimbrixton; https://www.facebook.com/groups/reclaimbrixton/,facebook_search_manual,campaign group,FALSE,,Lambeth,,,21521237,,Brixton,FALSE,Reclaim Brixton Group,"(If you want to join the group you MUST answer the questions)	This is the place to exchange ideas with other likers, supporters, activists.	To get official news, Like our Page https://www.facebook.com/reclaimbrixton/	To follow us on Twitter: 	https://twitter.com/ReclaimBrixton	 	See less",Private,TRUE,2015,2015-03,2015-03-27T00:00:00Z,no place,General,2022-09-26,3074,41,1,1	Brixton/Lambeth Only	2	Adverts	3	Misinformation or fake news,0.013,medium,medium,13.3376707872479,medium,town,3_suburb,3,suburb
SaveSite,https://www.facebook.com/groups/SaveSite/,google_search,campaign group,FALSE,,Hounslow,,,2714630753,,Feltham,FALSE,Save  Feltham Showman,"This group has been set up in support of the Showman families based at Station Estate Road in Feltham.	Their homes and yards are under threat of a CPO from the London Borough of Hounslow who at present have them included in the West of London Borough masterplan.	Our aim is to support them and get them removed from this masterplan before their homes, that have been there dating back 150 years of which the Showman are Freeholder, are forcibly taken away from them to make room for high density flats. Something that the infrastructure of Feltham just can not handle.	The Showman are part of Feltham's Heritage. They were here first with Feltham as we know it now building up around them.	Let’s give our support to save there homes & OUR community but also ease the unnecessary stress and anxiety this masterplan is currently causing.	https://www.twitter.com/save_site	https://www.facebook.com/groups/SaveSite 	See less",Private,TRUE,2018,2018-06,2018-06-12T00:00:00Z,Feltham,General,2022-09-26,9243,12,0,"Save  Feltham Showman	About this group	This group has been set up in support of the Showman families based at Station Estate Road in Feltham.	Their homes and yards are under threat of a CPO from the London Borough of Hounslow who at present have them included in the West of London Borough masterplan.	Our aim is to support them and get them removed from this masterplan before their homes, that have been there dating back 150 years of which the Showman are Freeholder, are forcibly taken away from them to make room for high density flats. Something that the infrastructure of Feltham just can not handle.	The Showman are part of Feltham's Heritage. They were here first with Feltham as we know it now building up around them.	Let’s give our support to save there homes & OUR community but also ease the unnecessary stress and anxiety this masterplan is currently causing.	https://www.twitter.com/save_site	https://www.facebook.com/groups/SaveSite 	See less	Private	Only members can see who's in the group and what they post.	Visible	Anyone can find this group.	Feltham	General	History	Group created on 12 June 2018. Name last changed on 21 September 2018.	 	See More	Members 	 	 · 	9.2K	no admin	Activity	No new posts today	12	 in the last month	9,243 total members	No new members in the last week	Created on 	4 years ago",0.001,medium,low,1.29827977929244,low,suburb,3_suburb,3,suburb
tidyuptottenham,https://en-gb.facebook.com/groups/tidyuptottenham; https://www.facebook.com/groups/tidyuptottenham/,facebook_search_manual,campaign group,FALSE,,Haringey,,,27364686,,Tottenham,FALSE,Tidy Up Tottenham,"Tidy up Tottenham is a community-run organisation representing local residents, who are concerned by the rubbish that is blighting our community. We believe that our public spaces are precious and should be safe, clean and accessible to all. We are committed to helping the community work together to take positive action and focus our campaigning to ensure our voice is heard. 	See how you can get involved and sign up to our news letter at: 	www.tidyuptottenham.org	Our full manifesto is to be found in the Announcements section, along with some other key posts from recent work.	Feel free to join our movement and post your photos of fly-tipping/littering along with exact locations, dates & times and don’t forget to tag #veolia and #tidyuptottenham. We also have a Twitter feed 	www.twitter.com/tidyuptottenham	. If anybody has any constructive ideas, then please feel free to start a discussion on this page. The more creative and pro-active we are, the better. 	Overflowing bins and dumped rubbish are ruining what is a great place to live & work. We love Tottenham and want everyone to love and respect it too. Let's collaborate and make it happen - let's Tidy Up Tottenham! 	See less",Private,TRUE,2018,2018-10,2018-10-04T00:00:00Z,"London, United Kingdom",General,2022-09-26,1172,60,1,"Tidy Up Tottenham	About this group	Tidy up Tottenham is a community-run organisation representing local residents, who are concerned by the rubbish that is blighting our community. We believe that our public spaces are precious and should be safe, clean and accessible to all. We are committed to helping the community work together to take positive action and focus our campaigning to ensure our voice is heard. 	See how you can get involved and sign up to our news letter at: 	www.tidyuptottenham.org	Our full manifesto is to be found in the Announcements section, along with some other key posts from recent work.	Feel free to join our movement and post your photos of fly-tipping/littering along with exact locations, dates & times and don’t forget to tag #veolia and #tidyuptottenham. We also have a Twitter feed 	www.twitter.com/tidyuptottenham	. If anybody has any constructive ideas, then please feel free to start a discussion on this page. The more creative and pro-active we are, the better. 	Overflowing bins and dumped rubbish are ruining what is a great place to live & work. We love Tottenham and want everyone to love and respect it too. Let's collaborate and make it happen - let's Tidy Up Tottenham! 	See less	Private	Only members can see who's in the group and what they post.	Visible	Anyone can find this group.	London, United Kingdom	General	History	Group created on 4 October 2018. Name last changed on 5 October 2018.	 	See More	Members 	 	 · 	1.2K	no admin	Activity	1	 new post today	60	 in the last month	1,172 total members	No new members in the last week	Created on 	3 years ago",0.051,small,medium,51.1945392491468,high,suburb,3_suburb,3,suburb
